,,,Ksenia's TRUE count,Roy's True count,Ksenia's != Roy's
Nf3#,Qe2#,Qe2#,FALSE,FALSE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Rh6#,Rh6#,Rh6#,TRUE,TRUE,TRUE
Qf1#,,garbage,FALSE,FALSE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Re1#,Re1#,Re1#,TRUE,TRUE,TRUE
Qb1#,Qb1#,Qb1#,TRUE,TRUE,TRUE
Qe6#,Qxc5#,Qxc5#,FALSE,FALSE,TRUE
Rc1#,Rc1#,Rc1#,TRUE,TRUE,TRUE
Qc1#,Qc1#,Qc1#,TRUE,TRUE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Qxh4#,h5#,h5#,FALSE,FALSE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Qxf1#,Qxf1#,Qxf1#,TRUE,TRUE,TRUE
Bf3#,Qxg6#,Qxg6#,FALSE,FALSE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qf4#,Qd8#,Qd8#,FALSE,FALSE,TRUE
Qxe6#,,garbage,FALSE,FALSE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Rh7#,Qh7#,Qh7#,FALSE,FALSE,TRUE
Nxg4#,Qh8#,Qh8#,FALSE,FALSE,TRUE
Qxh4#,Qxh4#,Qxh4#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Nc7#,Rxd8#,Rxd8#,FALSE,FALSE,TRUE
Bg7#,Bg7#,Bg7#,TRUE,TRUE,TRUE
Qg4#,Qg4#,Qg4#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qg5#,Qg5#,Qg5#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Bf3#,Bf3#,Bf3#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qxe7#,,garbage,FALSE,FALSE,TRUE
Rb1#,Rc2#,Rc2#,FALSE,FALSE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qxb1#,Qxb1#,Qxb1#,TRUE,TRUE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Rc8#,Rc8#,Rc8#,TRUE,TRUE,TRUE
Qb8#,Qb8#,Qb8#,TRUE,TRUE,TRUE
Qf1#,Qe2#,Qe2#,FALSE,FALSE,TRUE
Bg7#,,garbage,FALSE,FALSE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Qee2#,Qee2#,Qee2#,TRUE,TRUE,TRUE
Qxe1#,Qxe1#,Qxe1#,TRUE,TRUE,TRUE
Rg1#,Rg1#,Rg1#,TRUE,TRUE,TRUE
Rxe1#,Rxe1#,Rxe1#,TRUE,TRUE,TRUE
Qb3#,Qb3#,Qb3#,TRUE,TRUE,TRUE
Re1#,Re1#,Re1#,TRUE,TRUE,TRUE
Qe8#,Qe8#,Qe8#,TRUE,TRUE,TRUE
Qe2#,Qe2#,Qe2#,TRUE,TRUE,TRUE
R6a7#,R6a7#,a7#,TRUE,FALSE,FALSE
Qg7#,Qe8#,Qe8#,FALSE,FALSE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Rxf4#,Rxf4#,Rxf4#,TRUE,TRUE,TRUE
Rxe8#,Rxe8#,Rxe8#,TRUE,TRUE,TRUE
Rxa2#,Rxa2#,Rxa2#,TRUE,TRUE,TRUE
Qf7#,Qxg6#,Qxg6#,FALSE,FALSE,TRUE
Qb7#,Qa8#,Qa8#,FALSE,FALSE,TRUE
Qxf6#,Qxf6#,Qxf6#,TRUE,TRUE,TRUE
Rh1#,Rh1#,Rh1#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Ra2#,Ra2#,Ra2#,TRUE,TRUE,TRUE
Rf8#,Rf8#,Rf8#,TRUE,TRUE,TRUE
Qxf8#,Qxh7#,Qxh7#,FALSE,FALSE,TRUE
h4#,Qg4#,Qg4#,FALSE,FALSE,TRUE
Qg4#,Qg4#,Qg4#,TRUE,TRUE,TRUE
Qb8#,Qa8#,Qa8#,FALSE,FALSE,TRUE
Qh5#,Qh5#,Qh5#,TRUE,TRUE,TRUE
Rxe8#,Rxe8#,Rxe8#,TRUE,TRUE,TRUE
Qb2#,Qb2#,Qb2#,TRUE,TRUE,TRUE
Qg1#,Qg1#,Qg1#,TRUE,TRUE,TRUE
Rh7#,,garbage,FALSE,FALSE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Ra1#,Qc2#,Qc2#,FALSE,FALSE,TRUE
Rxa4#,,garbage,FALSE,FALSE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qxe1#,Qxe1#,Qxe1#,TRUE,TRUE,TRUE
Qxg7#,hxg7#,hxg7#,FALSE,FALSE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qb7#,Qb7#,Qb7#,TRUE,TRUE,TRUE
Qxb7#,Ra3#,Ra3#,FALSE,FALSE,TRUE
Rf1#,,garbage,FALSE,FALSE,TRUE
Qb2#,Qb2#,Qb2#,TRUE,TRUE,TRUE
Qf8#,Qf8#,Qf8#,TRUE,TRUE,TRUE
Qe2#,Qe2#,Qe2#,TRUE,TRUE,TRUE
Qdd8#,Qdd8#,Qdd8#,TRUE,TRUE,TRUE
Qc1#,Qc1#,Qc1#,TRUE,TRUE,TRUE
Qg6#,Qg6#,Qg6#,TRUE,TRUE,TRUE
Rxe8#,Rxe8#,Rxe8#,TRUE,TRUE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Bxg2#,,garbage,FALSE,FALSE,TRUE
Qxe2#,Qxe2#,Qxe2#,TRUE,TRUE,TRUE
Ra4#,Ra4#,Ra4#,TRUE,TRUE,TRUE
Qg8#,Qg8#,Qg8#,TRUE,TRUE,TRUE
Qf2#,Qe1#,Qe1#,FALSE,FALSE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Re4#,Bg5#,Bg5#,FALSE,FALSE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
Qf2#,Rf2#,Rf2#,FALSE,FALSE,TRUE
Qb6#,Qb6#,Qb6#,TRUE,TRUE,TRUE
Qa5#,,garbage,FALSE,FALSE,TRUE
Bf2#,Bf2#,Bf2#,TRUE,TRUE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
Rh3#,Rh3#,Rh3#,TRUE,TRUE,TRUE
Qab6#,Qda8#,Qda8#,FALSE,FALSE,TRUE
Qd1#,,garbage,FALSE,FALSE,TRUE
Qxb7#,Qxb7#,Qxb7#,TRUE,TRUE,TRUE
Qc2#,Qc2#,Qc2#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qh3#,Qh3#,Qh3#,TRUE,TRUE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Rb8#,Rb8#,Rb8#,TRUE,TRUE,TRUE
Nf7#,Nf7#,Nf7#,TRUE,TRUE,TRUE
Nc2#,Nc2#,Nc2#,TRUE,TRUE,TRUE
Ra8#,Ra8#,Ra8#,TRUE,TRUE,TRUE
Ba6#,f8=Q#,Rxf8#,FALSE,FALSE,TRUE
Qe1#,Qe1#,Qe1#,TRUE,TRUE,TRUE
Qb7#,Qc7#,Qc7#,FALSE,FALSE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
Qc7#,,garbage,FALSE,FALSE,TRUE
Re1#,Re1#,Re1#,TRUE,TRUE,TRUE
Bxf5#,Bxf5#,Bxf5#,TRUE,TRUE,TRUE
Qxg5#,,garbage,FALSE,FALSE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qfb3#,Qd4#,Qd4#,FALSE,FALSE,TRUE
Rb1#,Rb1#,Rb1#,TRUE,TRUE,TRUE
Rg7#,Rg7#,Rg7#,TRUE,TRUE,TRUE
Qf8#,Qf8#,Qf8#,TRUE,TRUE,TRUE
Nf2#,Nf2#,Nf2#,TRUE,TRUE,TRUE
Qxd7#,Qxd7#,Qxd7#,TRUE,TRUE,TRUE
Qf1#,Qf1#,Qf1#,TRUE,TRUE,TRUE
Re1#,,garbage,FALSE,FALSE,TRUE
Qd4#,,garbage,FALSE,FALSE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Bf4#,Qf2#,Qf2#,FALSE,FALSE,TRUE
Ra8#,Ra8#,Ra8#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qc8#,Qb7#,Qb7#,FALSE,FALSE,TRUE
Nf6#,Nf6#,Nf6#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qb5#,Qb5#,Qb5#,TRUE,TRUE,TRUE
b1=Q#,,garbage,FALSE,FALSE,TRUE
Qxg2#,Rxg2#,Rxg2#,FALSE,FALSE,TRUE
Rd7#,Rd7#,Rd7#,TRUE,TRUE,TRUE
Rxe8#,Qg7#,Qg7#,FALSE,FALSE,TRUE
Rh6#,Rh6#,Rh6#,TRUE,TRUE,TRUE
Qb7#,Qb7#,Qb7#,TRUE,TRUE,TRUE
Rxf1#,Rxf1#,Rxf1#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qb6#,Qb6#,Qb6#,TRUE,TRUE,TRUE
Ra1#,Ra1#,Ra1#,TRUE,TRUE,TRUE
Qh6#,Qh6#,Qh6#,TRUE,TRUE,TRUE
Rh1#,Rh1#,Rh1#,TRUE,TRUE,TRUE
Rh8#,Qg5#,Qg5#,FALSE,FALSE,TRUE
Qf1#,Qf1#,Qf1#,TRUE,TRUE,TRUE
Qh2#,Qg2#,Qg2#,FALSE,FALSE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Bc3#,Qg8#,Qg8#,FALSE,FALSE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Qf6#,g8=N#,garbage,FALSE,FALSE,TRUE
Qfh1#,Qfh1#,Qfh1#,TRUE,TRUE,TRUE
c7#,c7#,c7#,TRUE,TRUE,TRUE
Qb6#,Qxb5#,Qxb5#,FALSE,FALSE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Rh5#,Rh5#,Rh5#,TRUE,TRUE,TRUE
Qxf8#,Qxf8#,Qxf8#,TRUE,TRUE,TRUE
Bf7#,Bf7#,Bf7#,TRUE,TRUE,TRUE
Rh2#,Rh2#,Rh2#,TRUE,TRUE,TRUE
Bxf2#,Bxf2#,Bxf2#,TRUE,TRUE,TRUE
Ra1#,Ra1#,Ra1#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Rd3#,Qh2#,Qh2#,FALSE,FALSE,TRUE
Qxe8#,Qxe8#,Qxe8#,TRUE,TRUE,TRUE
Qf8#,Qf8#,Qf8#,TRUE,TRUE,TRUE
Qxh6#,Qxh6#,Qxh6#,TRUE,TRUE,TRUE
Qxh5#,Rh8#,Rh8#,FALSE,FALSE,TRUE
Qg8#,Qe8#,Qe8#,FALSE,FALSE,TRUE
Qe7#,Qe7#,Qe7#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qa6#,Qa1#,Qa1#,FALSE,FALSE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Rg8#,Rg8#,Rg8#,TRUE,TRUE,TRUE
Qf1#,,garbage,FALSE,FALSE,TRUE
Qd6#,Rd8#,Rd8#,FALSE,FALSE,TRUE
Rxc1#,Qxc1#,Qxc1#,FALSE,FALSE,TRUE
Qd8#,Qd8#,Qd8#,TRUE,TRUE,TRUE
Re8#,Re8#,Re8#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Re1#,Re1#,Re1#,TRUE,TRUE,TRUE
Qh1#,Qh1#,Qh1#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qa2#,Qa2#,Qa2#,TRUE,TRUE,TRUE
Qca1#,Qca1#,Qca1#,TRUE,TRUE,TRUE
Rf3#,g5#,g5#,FALSE,FALSE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Nf6#,Nf6#,Nf6#,TRUE,TRUE,TRUE
Ra1#,Ra1#,Ra1#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qxe8#,Qxe8#,Qxe8#,TRUE,TRUE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Rxe8#,Rxe8#,Rxe8#,TRUE,TRUE,TRUE
Qe2#,Qe2#,Qe2#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qxe8#,Qxe8#,Qxe8#,TRUE,TRUE,TRUE
Rf8#,Rf8#,Rf8#,TRUE,TRUE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Qe6#,Qe6#,Qe6#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
R8d3#,,garbage,FALSE,FALSE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Rxd1#,Rxd1#,Rxd1#,TRUE,TRUE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Bh6#,Qf3#,Qf3#,FALSE,FALSE,TRUE
Qh4#,Qh4#,Qh4#,TRUE,TRUE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Rxf8#,Rxf8#,Rxf8#,TRUE,TRUE,TRUE
Nh5#,Nh5#,Nh5#,TRUE,TRUE,TRUE
Qxh3#,Qh2#,Qh2#,FALSE,FALSE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Qc7#,Ra8#,Ra8#,FALSE,FALSE,TRUE
Qe2#,Qe2#,Qe2#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qb3#,Qa7#,Qa7#,FALSE,FALSE,TRUE
Rf1#,Rf1#,Rf1#,TRUE,TRUE,TRUE
Qf5#,,garbage,FALSE,FALSE,TRUE
Rg8#,Rg8#,Rg8#,TRUE,TRUE,TRUE
Qxa6#,Qb3#,Qb3#,FALSE,FALSE,TRUE
Qh8#,Qh8#,Qh8#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Rd4#,,garbage,FALSE,FALSE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
Qf6#,Qg5#,Qg5#,FALSE,FALSE,TRUE
Bc2#,Qg7#,Qg7#,FALSE,FALSE,TRUE
Rxa4#,Bxb4#,Bxb4#,FALSE,FALSE,TRUE
Qxh6#,Qxh6#,Qxh6#,TRUE,TRUE,TRUE
Nc5#,Nc5#,Nc5#,TRUE,TRUE,TRUE
Qxh7#,Qf8#,Qf8#,FALSE,FALSE,TRUE
Qe6#,Qe6#,Qe6#,TRUE,TRUE,TRUE
Bg3#,Bg3#,Bg3#,TRUE,TRUE,TRUE
Qf4#,Qf4#,Qf4#,TRUE,TRUE,TRUE
Qxc2#,Qxc2#,Qxc2#,TRUE,TRUE,TRUE
Bxa3#,,garbage,FALSE,FALSE,TRUE
Qxb8#,Qxb8#,Qxb8#,TRUE,TRUE,TRUE
Ra2#,Ra2#,Ra2#,TRUE,TRUE,TRUE
Rg2#,Qg3#,Qg3#,FALSE,FALSE,TRUE
Qag1#,Qg1#,Qg1#,FALSE,FALSE,TRUE
Ng4#,Ng4#,Ng4#,TRUE,TRUE,TRUE
Qe3#,,garbage,FALSE,FALSE,TRUE
Rfxg1#,,garbage,FALSE,FALSE,TRUE
Rxa4#,Rxa4#,Rxa4#,TRUE,TRUE,TRUE
Bxe4#,Qe3#,Qe3#,FALSE,FALSE,TRUE
Nd5#,Nd5#,Nd5#,TRUE,TRUE,TRUE
Qxb2#,Qxb2#,Qxb2#,TRUE,TRUE,TRUE
Qxc1#,Qxc1#,Qxc1#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Ra2#,Ra2#,Ra2#,TRUE,TRUE,TRUE
Ba3#,Ba3#,Ba3#,TRUE,TRUE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Qf1#,Qf1#,Qf1#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qb2#,Qb2#,Qb2#,TRUE,TRUE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Nxf7#,Nxf7#,Nxf7#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Rc1#,Rc1#,Rc1#,TRUE,TRUE,TRUE
Be6#,Be6#,Be6#,TRUE,TRUE,TRUE
Qxe7#,Qxe7#,Qxe7#,TRUE,TRUE,TRUE
Rf8#,Rf8#,Rf8#,TRUE,TRUE,TRUE
Qxd1#,Qxd1#,Qxd1#,TRUE,TRUE,TRUE
Qxb5#,Qxb5#,Qxb5#,TRUE,TRUE,TRUE
g4#,g4#,g4#,TRUE,TRUE,TRUE
Rh4#,Rh4#,Rh4#,TRUE,TRUE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Rxf1#,Rxf1#,Rxf1#,TRUE,TRUE,TRUE
Rh1#,Rh1#,Rh1#,TRUE,TRUE,TRUE
R3e6#,R3e6#,e6#,TRUE,FALSE,FALSE
Qxg6#,Qxg6#,Qxg6#,TRUE,TRUE,TRUE
Rxc1#,Qxb2#,Qxb2#,FALSE,FALSE,TRUE
Rc8#,Rc8#,Rc8#,TRUE,TRUE,TRUE
Qg6#,Qg6#,Qg6#,TRUE,TRUE,TRUE
Qxb3#,Qgxb3#,Qgxb3#,FALSE,FALSE,TRUE
Qhxh6#,Qe1#,Qe1#,FALSE,FALSE,TRUE
Qb1#,Qb1#,Qb1#,TRUE,TRUE,TRUE
Ra1#,Ra1#,Ra1#,TRUE,TRUE,TRUE
Qb6#,,garbage,FALSE,FALSE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Qc4#,Qc4#,Qc4#,TRUE,TRUE,TRUE
Qa8#,Qb7#,Qb7#,FALSE,FALSE,TRUE
Qxb8#,Qd5#,Qd5#,FALSE,FALSE,TRUE
Rb1#,Rb1#,Rb1#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Rc1#,Rc1#,Rc1#,TRUE,TRUE,TRUE
Qa6#,Qa6#,Qa6#,TRUE,TRUE,TRUE
Qxh3#,Qh2#,Qh2#,FALSE,FALSE,TRUE
Rxc1#,Rxc1#,Rxc1#,TRUE,TRUE,TRUE
Qe1#,Qe1#,Qe1#,TRUE,TRUE,TRUE
Qb5#,Qb5#,Qb5#,TRUE,TRUE,TRUE
Qb7#,Qb7#,Qb7#,TRUE,TRUE,TRUE
Rxa8#,Ra8#,Ra8#,FALSE,FALSE,TRUE
e2#,e2#,e2#,TRUE,TRUE,TRUE
Rf2#,Rf2#,Rf2#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qf5#,Qf5#,Qf5#,TRUE,TRUE,TRUE
Qe3#,Qe3#,Qe3#,TRUE,TRUE,TRUE
Rxd8#,Rxd8#,Rxd8#,TRUE,TRUE,TRUE
Qf4#,Qf4#,Qf4#,TRUE,TRUE,TRUE
Ra1#,Qa3#,Qa3#,FALSE,FALSE,TRUE
Qf3#,Qf3#,Qf3#,TRUE,TRUE,TRUE
Re1#,Re1#,Re1#,TRUE,TRUE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qf2#,Qf2#,Qf2#,TRUE,TRUE,TRUE
Qxg6#,hxg6#,hxg6#,FALSE,FALSE,TRUE
Rf7#,Rf7#,Rf7#,TRUE,TRUE,TRUE
Qxh4#,,garbage,FALSE,FALSE,TRUE
Ng3#,Ng3#,Ng3#,TRUE,TRUE,TRUE
Qxf8#,,garbage,FALSE,FALSE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Re1#,Re1#,Re1#,TRUE,TRUE,TRUE
Qf1#,Qf1#,Qf1#,TRUE,TRUE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Qg8#,Qg8#,Qg8#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Rxg7#,Rg7#,Rg7#,FALSE,FALSE,TRUE
Re1#,Re1#,Re1#,TRUE,TRUE,TRUE
Qh8#,Qh8#,Qh8#,TRUE,TRUE,TRUE
Qd5#,Qd5#,Qd5#,TRUE,TRUE,TRUE
b4#,b4#,b4#,TRUE,TRUE,TRUE
Qh1#,Qh1#,Qh1#,TRUE,TRUE,TRUE
Qxh6#,Qxh6#,Qxh6#,TRUE,TRUE,TRUE
Rxh5#,Qg7#,Qg7#,FALSE,FALSE,TRUE
Rdg7#,Rdg7#,Rdg7#,TRUE,TRUE,TRUE
Qg8#,Qxg7#,Qxg7#,FALSE,FALSE,TRUE
Rxf7#,Rxf7#,Rxf7#,TRUE,TRUE,TRUE
Qxf2#,,garbage,FALSE,FALSE,TRUE
Rb1#,Rb1#,Rb1#,TRUE,TRUE,TRUE
Rxc8#,Qa8#,Qa8#,FALSE,FALSE,TRUE
Bf4#,Qf4#,Qf4#,FALSE,FALSE,TRUE
Re8#,Re8#,Re8#,TRUE,TRUE,TRUE
Re1#,Re1#,Re1#,TRUE,TRUE,TRUE
Rc1#,Rc1#,Rc1#,TRUE,TRUE,TRUE
Qxd1#,Qxd1#,Qxd1#,TRUE,TRUE,TRUE
Rxg6#,,garbage,FALSE,FALSE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Rxd1#,Rxd1#,Rxd1#,TRUE,TRUE,TRUE
Qh2#,Qg3#,Qg3#,FALSE,FALSE,TRUE
Qe3#,Qe3#,Qe3#,TRUE,TRUE,TRUE
Qxe1#,Qxe1#,Qxe1#,TRUE,TRUE,TRUE
Qxg3#,,garbage,FALSE,FALSE,TRUE
Qg3#,,garbage,FALSE,FALSE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Nf5#,Nd5#,Nd5#,FALSE,FALSE,TRUE
Bb5#,Bb5#,Bb5#,TRUE,TRUE,TRUE
Qb8#,Qc8#,Qc8#,FALSE,FALSE,TRUE
Qxd4#,Qa5#,Qa5#,FALSE,FALSE,TRUE
Rf3#,Rf3#,Rf3#,TRUE,TRUE,TRUE
Qf6#,Qf6#,Qf6#,TRUE,TRUE,TRUE
Qxe8#,Qxe8#,Qxe8#,TRUE,TRUE,TRUE
Qb5#,Qb5#,Qb5#,TRUE,TRUE,TRUE
Ra8#,Ra8#,Ra8#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Rf8#,Ra8#,Ra8#,FALSE,FALSE,TRUE
Rg1#,Rg1#,Rg1#,TRUE,TRUE,TRUE
Qd7#,Qd7#,Qd7#,TRUE,TRUE,TRUE
Qf1#,Qf1#,Qf1#,TRUE,TRUE,TRUE
Rxh7#,Rxh7#,Rxh7#,TRUE,TRUE,TRUE
Qf4#,Qf4#,Qf4#,TRUE,TRUE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
Qxf3#,Qxf3#,Qxf3#,TRUE,TRUE,TRUE
Rxe8#,Rxe8#,Rxe8#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qb5#,Qb5#,Qb5#,TRUE,TRUE,TRUE
Qca7#,Qca7#,Qca7#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
c8=Q#,c8=Q#,garbage,TRUE,FALSE,FALSE
h5#,h5#,h5#,TRUE,TRUE,TRUE
Nd4#,,garbage,FALSE,FALSE,TRUE
Re8#,Re8#,Re8#,TRUE,TRUE,TRUE
Qh6#,Rh2#,Rh2#,FALSE,FALSE,TRUE
Ng2#,Rh3#,Rh3#,FALSE,FALSE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Qh8#,Qh8#,Qh8#,TRUE,TRUE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Ra4#,Ra4#,Ra4#,TRUE,TRUE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Qxd8#,Qxd8#,Qxd8#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Bc5#,Bc5#,Bc5#,TRUE,TRUE,TRUE
Nd2#,Qf2#,Qf2#,FALSE,FALSE,TRUE
Qe2#,Qf1#,Qf1#,FALSE,FALSE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Rxh7#,,garbage,FALSE,FALSE,TRUE
Rg8#,Rg8#,Rg8#,TRUE,TRUE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Nh6#,Nh6#,Nh6#,TRUE,TRUE,TRUE
Ra2#,Ra2#,Ra2#,TRUE,TRUE,TRUE
